impression_id,campaign_id,listener_id,track_id,treatment_group,genre_match,streamed,skipped,saved,followed_artist,repeat_stream,playlist_add,returned_7d,returned_14d,returned_30d,country,age,age_group,subscription_type,preferred_genre,historical_stream_count,listener_activity,track_name,track_genre,popularity_score,artist_name,monthly_listeners,follower_count,campaign_budget,start_date,end_date
4485,5,5539,234,treatment,0,0,0,0,0,0,0,0,0,0,Japan,27,25-34,premium,Country,43,Light,Track 234,Hip-Hop,58,Artist 56,1654842,453479,15391,2026-06-02,2026-06-16
4484,5,6442,234,treatment,0,1,1,0,0,0,0,0,0,0,Brazil,26,25-34,premium,K-Pop,130,Medium,Track 234,Hip-Hop,58,Artist 56,1654842,453479,15391,2026-06-02,2026-06-16
4483,5,6488,234,control,0,1,0,0,0,0,0,0,0,0,Mexico,35,35-44,premium,R&B,36,Light,Track 234,Hip-Hop,58,Artist 56,1654842,453479,15391,2026-06-02,2026-06-16
4482,5,8604,234,treatment,0,0,0,0,0,0,0,0,0,0,US,53,45+,free,Pop,225,Medium,Track 234,Hip-Hop,58,Artist 56,1654842,453479,15391,2026-06-02,2026-06-16
4481,5,4656,234,control,0,0,0,0,0,0,0,0,0,0,US,33,25-34,free,K-Pop,1280,Heavy,Track 234,Hip-Hop,58,Artist 56,1654842,453479,15391,2026-06-02,2026-06-16
4480,5,1384,234,control,0,0,0,0,0,0,0,0,0,0,Japan,44,35-44,premium,R&B,80,Light,Track 234,Hip-Hop,58,Artist 56,1654842,453479,15391,2026-06-02,2026-06-16
4479,5,9585,234,treatment,0,1,0,1,0,1,0,0,0,0,Canada,29,25-34,premium,Pop,468,Heavy,Track 234,Hip-Hop,58,Artist 56,1654842,453479,15391,2026-06-02,2026-06-16
4478,5,4256,234,control,0,1,0,0,0,0,0,0,0,0,Japan,18,18-24,premium,Electronic,417,Heavy,Track 234,Hip-Hop,58,Artist 56,1654842,453479,15391,2026-06-02,2026-06-16
4477,5,8524,234,control,0,0,0,0,0,0,0,0,0,0,South Korea,20,18-24,free,R&B,53,Light,Track 234,Hip-Hop,58,Artist 56,1654842,453479,15391,2026-06-02,2026-06-16
4476,5,3809,234,control,0,0,0,0,0,0,0,0,0,0,US,44,35-44,free,Country,285,Medium,Track 234,Hip-Hop,58,Artist 56,1654842,453479,15391,2026-06-02,2026-06-16
4475,5,6331,234,treatment,0,0,0,0,0,0,0,0,0,0,UK,30,25-34,premium,K-Pop,554,Heavy,Track 234,Hip-Hop,58,Artist 56,1654842,453479,15391,2026-06-02,2026-06-16
4474,5,8910,234,control,0,0,0,0,0,0,0,0,0,0,UK,38,35-44,free,Electronic,294,Medium,Track 234,Hip-Hop,58,Artist 56,1654842,453479,15391,2026-06-02,2026-06-16
4473,5,5610,234,control,0,0,0,0,0,0,0,0,0,0,Canada,46,45+,premium,Rock,154,Medium,Track 234,Hip-Hop,58,Artist 56,1654842,453479,15391,2026-06-02,2026-06-16
4472,5,3837,234,treatment,0,0,0,0,0,0,0,0,0,0,Canada,24,18-24,free,K-Pop,511,Heavy,Track 234,Hip-Hop,58,Artist 56,1654842,453479,15391,2026-06-02,2026-06-16
4471,5,2191,234,control,1,1,0,0,0,0,0,0,0,0,Japan,39,35-44,free,Hip-Hop,30,Light,Track 234,Hip-Hop,58,Artist 56,1654842,453479,15391,2026-06-02,2026-06-16
4470,5,3456,234,control,1,0,0,0,0,0,0,0,0,0,Germany,46,45+,premium,Hip-Hop,1156,Heavy,Track 234,Hip-Hop,58,Artist 56,1654842,453479,15391,2026-06-02,2026-06-16
4469,5,1120,234,control,0,0,0,0,0,0,0,0,0,0,Japan,48,45+,free,Country,424,Heavy,Track 234,Hip-Hop,58,Artist 56,1654842,453479,15391,2026-06-02,2026-06-16
4468,5,3769,234,treatment,0,0,0,0,0,0,0,0,0,0,Canada,22,18-24,premium,Rock,288,Medium,Track 234,Hip-Hop,58,Artist 56,1654842,453479,15391,2026-06-02,2026-06-16
4467,5,6390,234,control,0,0,0,0,0,0,0,0,0,0,Japan,43,35-44,premium,Indie,315,Heavy,Track 234,Hip-Hop,58,Artist 56,1654842,453479,15391,2026-06-02,2026-06-16
4466,5,377,234,control,0,0,0,0,0,0,0,0,0,0,Brazil,40,35-44,premium,Pop,355,Heavy,Track 234,Hip-Hop,58,Artist 56,1654842,453479,15391,2026-06-02,2026-06-16
4465,5,3435,234,treatment,0,1,0,1,0,1,0,0,0,1,Brazil,39,35-44,free,R&B,1440,Heavy,Track 234,Hip-Hop,58,Artist 56,1654842,453479,15391,2026-06-02,2026-06-16
4464,5,8880,234,treatment,0,0,0,0,0,0,0,0,0,0,Canada,37,35-44,free,Pop,77,Light,Track 234,Hip-Hop,58,Artist 56,1654842,453479,15391,2026-06-02,2026-06-16
4463,5,7833,234,control,0,0,0,0,0,0,0,0,0,0,Canada,38,35-44,free,Rock,282,Medium,Track 234,Hip-Hop,58,Artist 56,1654842,453479,15391,2026-06-02,2026-06-16
4462,5,9691,234,control,1,1,0,0,0,0,0,1,1,0,Brazil,23,18-24,premium,Hip-Hop,240,Medium,Track 234,Hip-Hop,58,Artist 56,1654842,453479,15391,2026-06-02,2026-06-16
4461,5,2957,234,treatment,1,1,0,0,0,0,0,0,0,0,Brazil,53,45+,premium,Hip-Hop,376,Heavy,Track 234,Hip-Hop,58,Artist 56,1654842,453479,15391,2026-06-02,2026-06-16
4460,5,8011,234,control,0,0,0,0,0,0,0,0,0,0,Brazil,51,45+,free,K-Pop,111,Medium,Track 234,Hip-Hop,58,Artist 56,1654842,453479,15391,2026-06-02,2026-06-16
4459,5,4269,234,control,0,0,0,0,0,0,0,0,0,0,UK,25,25-34,free,R&B,48,Light,Track 234,Hip-Hop,58,Artist 56,1654842,453479,15391,2026-06-02,2026-06-16
4458,5,1844,234,treatment,0,0,0,0,0,0,0,0,0,0,UK,35,35-44,free,K-Pop,162,Medium,Track 234,Hip-Hop,58,Artist 56,1654842,453479,15391,2026-06-02,2026-06-16
4457,5,5553,234,control,0,0,0,0,0,0,0,0,0,0,South Korea,45,45+,premium,Electronic,124,Medium,Track 234,Hip-Hop,58,Artist 56,1654842,453479,15391,2026-06-02,2026-06-16
4456,5,882,234,treatment,0,0,0,0,0,0,0,0,0,0,Canada,20,18-24,premium,R&B,87,Light,Track 234,Hip-Hop,58,Artist 56,1654842,453479,15391,2026-06-02,2026-06-16
4455,5,9953,234,treatment,0,1,0,0,0,0,1,0,1,1,Brazil,35,35-44,premium,Indie,60,Light,Track 234,Hip-Hop,58,Artist 56,1654842,453479,15391,2026-06-02,2026-06-16
4454,5,154,234,treatment,0,0,0,0,0,0,0,0,0,0,Japan,49,45+,premium,Pop,187,Medium,Track 234,Hip-Hop,58,Artist 56,1654842,453479,15391,2026-06-02,2026-06-16
4453,5,6484,234,control,0,0,0,0,0,0,0,0,0,0,Japan,45,45+,free,Country,106,Medium,Track 234,Hip-Hop,58,Artist 56,1654842,453479,15391,2026-06-02,2026-06-16
4452,5,6517,234,control,0,0,0,0,0,0,0,0,0,0,South Korea,39,35-44,premium,Indie,806,Heavy,Track 234,Hip-Hop,58,Artist 56,1654842,453479,15391,2026-06-02,2026-06-16
4451,5,6256,234,control,0,0,0,0,0,0,0,0,0,0,South Korea,47,45+,free,K-Pop,16,Light,Track 234,Hip-Hop,58,Artist 56,1654842,453479,15391,2026-06-02,2026-06-16
4450,5,5908,234,treatment,0,0,0,0,0,0,0,0,0,0,South Korea,42,35-44,premium,R&B,8,Light,Track 234,Hip-Hop,58,Artist 56,1654842,453479,15391,2026-06-02,2026-06-16
4449,5,5151,234,control,1,0,0,0,0,0,0,0,0,0,Japan,49,45+,free,Hip-Hop,1444,Heavy,Track 234,Hip-Hop,58,Artist 56,1654842,453479,15391,2026-06-02,2026-06-16
4448,5,6956,234,treatment,0,0,0,0,0,0,0,0,0,0,UK,52,45+,premium,Country,25,Light,Track 234,Hip-Hop,58,Artist 56,1654842,453479,15391,2026-06-02,2026-06-16
4447,5,581,234,control,0,0,0,0,0,0,0,0,0,0,Mexico,42,35-44,free,Country,208,Medium,Track 234,Hip-Hop,58,Artist 56,1654842,453479,15391,2026-06-02,2026-06-16
4446,5,2322,234,control,1,0,0,0,0,0,0,0,0,0,Japan,20,18-24,free,Hip-Hop,323,Heavy,Track 234,Hip-Hop,58,Artist 56,1654842,453479,15391,2026-06-02,2026-06-16
4445,5,2671,234,treatment,0,0,0,0,0,0,0,0,0,0,Brazil,25,25-34,free,Indie,73,Light,Track 234,Hip-Hop,58,Artist 56,1654842,453479,15391,2026-06-02,2026-06-16
4444,5,7746,234,treatment,0,0,0,0,0,0,0,0,0,0,Germany,43,35-44,premium,Indie,66,Light,Track 234,Hip-Hop,58,Artist 56,1654842,453479,15391,2026-06-02,2026-06-16
4443,5,9761,234,treatment,0,0,0,0,0,0,0,0,0,0,Germany,29,25-34,free,K-Pop,35,Light,Track 234,Hip-Hop,58,Artist 56,1654842,453479,15391,2026-06-02,2026-06-16
4442,5,4977,234,control,0,0,0,0,0,0,0,0,0,0,UK,30,25-34,premium,Pop,589,Heavy,Track 234,Hip-Hop,58,Artist 56,1654842,453479,15391,2026-06-02,2026-06-16
4441,5,5277,234,treatment,0,0,0,0,0,0,0,0,0,0,Brazil,43,35-44,premium,Rock,34,Light,Track 234,Hip-Hop,58,Artist 56,1654842,453479,15391,2026-06-02,2026-06-16
4440,5,7856,234,control,0,0,0,0,0,0,0,0,0,0,US,23,18-24,free,Pop,63,Light,Track 234,Hip-Hop,58,Artist 56,1654842,453479,15391,2026-06-02,2026-06-16
4439,5,3652,234,control,0,1,0,0,0,0,0,0,0,0,Germany,55,45+,free,Electronic,257,Medium,Track 234,Hip-Hop,58,Artist 56,1654842,453479,15391,2026-06-02,2026-06-16
4438,5,6824,234,control,0,0,0,0,0,0,0,0,0,0,South Korea,19,18-24,premium,Country,259,Medium,Track 234,Hip-Hop,58,Artist 56,1654842,453479,15391,2026-06-02,2026-06-16
4437,5,8428,234,control,1,0,0,0,0,0,0,0,0,0,Brazil,47,45+,free,Hip-Hop,59,Light,Track 234,Hip-Hop,58,Artist 56,1654842,453479,15391,2026-06-02,2026-06-16
4436,5,2614,234,control,0,0,0,0,0,0,0,0,0,0,US,33,25-34,premium,K-Pop,147,Medium,Track 234,Hip-Hop,58,Artist 56,1654842,453479,15391,2026-06-02,2026-06-16
4435,5,8781,234,treatment,0,0,0,0,0,0,0,0,0,0,Canada,31,25-34,free,Country,71,Light,Track 234,Hip-Hop,58,Artist 56,1654842,453479,15391,2026-06-02,2026-06-16
4434,5,6285,234,treatment,1,0,0,0,0,0,0,0,0,0,UK,45,45+,free,Hip-Hop,81,Light,Track 234,Hip-Hop,58,Artist 56,1654842,453479,15391,2026-06-02,2026-06-16
4433,5,6010,234,control,0,0,0,0,0,0,0,0,0,0,US,42,35-44,premium,K-Pop,64,Light,Track 234,Hip-Hop,58,Artist 56,1654842,453479,15391,2026-06-02,2026-06-16
4432,5,602,234,treatment,0,1,0,0,0,1,0,1,0,0,UK,33,25-34,premium,Indie,59,Light,Track 234,Hip-Hop,58,Artist 56,1654842,453479,15391,2026-06-02,2026-06-16
4431,5,9699,234,control,0,0,0,0,0,0,0,0,0,0,UK,30,25-34,free,Electronic,494,Heavy,Track 234,Hip-Hop,58,Artist 56,1654842,453479,15391,2026-06-02,2026-06-16
4430,5,3495,234,treatment,0,0,0,0,0,0,0,0,0,0,Brazil,34,25-34,premium,R&B,247,Medium,Track 234,Hip-Hop,58,Artist 56,1654842,453479,15391,2026-06-02,2026-06-16
4429,5,9765,234,treatment,0,0,0,0,0,0,0,0,0,0,Brazil,33,25-34,premium,Country,172,Medium,Track 234,Hip-Hop,58,Artist 56,1654842,453479,15391,2026-06-02,2026-06-16
4428,5,243,234,control,0,0,0,0,0,0,0,0,0,0,Brazil,39,35-44,premium,K-Pop,245,Medium,Track 234,Hip-Hop,58,Artist 56,1654842,453479,15391,2026-06-02,2026-06-16
4427,5,5283,234,control,0,0,0,0,0,0,0,0,0,0,Japan,29,25-34,premium,R&B,414,Heavy,Track 234,Hip-Hop,58,Artist 56,1654842,453479,15391,2026-06-02,2026-06-16
4426,5,5497,234,treatment,0,0,0,0,0,0,0,0,0,0,Brazil,53,45+,free,Pop,130,Medium,Track 234,Hip-Hop,58,Artist 56,1654842,453479,15391,2026-06-02,2026-06-16
4425,5,7880,234,control,0,0,0,0,0,0,0,0,0,0,Canada,20,18-24,premium,Country,221,Medium,Track 234,Hip-Hop,58,Artist 56,1654842,453479,15391,2026-06-02,2026-06-16
4424,5,7350,234,treatment,0,0,0,0,0,0,0,0,0,0,Mexico,27,25-34,free,Electronic,613,Heavy,Track 234,Hip-Hop,58,Artist 56,1654842,453479,15391,2026-06-02,2026-06-16
4423,5,1445,234,control,0,1,1,0,0,0,0,0,1,0,Brazil,44,35-44,premium,K-Pop,221,Medium,Track 234,Hip-Hop,58,Artist 56,1654842,453479,15391,2026-06-02,2026-06-16
4422,5,74,234,control,0,0,0,0,0,0,0,0,0,0,Japan,34,25-34,premium,Pop,709,Heavy,Track 234,Hip-Hop,58,Artist 56,1654842,453479,15391,2026-06-02,2026-06-16
4421,5,4658,234,treatment,0,0,0,0,0,0,0,0,0,0,UK,19,18-24,free,K-Pop,57,Light,Track 234,Hip-Hop,58,Artist 56,1654842,453479,15391,2026-06-02,2026-06-16
4420,5,1113,234,control,0,0,0,0,0,0,0,0,0,0,Japan,47,45+,premium,Electronic,354,Heavy,Track 234,Hip-Hop,58,Artist 56,1654842,453479,15391,2026-06-02,2026-06-16
4419,5,8027,234,treatment,0,0,0,0,0,0,0,0,0,0,Brazil,36,35-44,premium,Electronic,47,Light,Track 234,Hip-Hop,58,Artist 56,1654842,453479,15391,2026-06-02,2026-06-16
4418,5,4212,234,control,0,0,0,0,0,0,0,0,0,0,UK,51,45+,free,Electronic,86,Light,Track 234,Hip-Hop,58,Artist 56,1654842,453479,15391,2026-06-02,2026-06-16
4417,5,8501,234,treatment,0,0,0,0,0,0,0,0,0,0,Canada,31,25-34,premium,Indie,1817,Heavy,Track 234,Hip-Hop,58,Artist 56,1654842,453479,15391,2026-06-02,2026-06-16
4416,5,4368,234,control,0,1,0,1,0,0,0,0,1,0,UK,50,45+,premium,K-Pop,153,Medium,Track 234,Hip-Hop,58,Artist 56,1654842,453479,15391,2026-06-02,2026-06-16
4415,5,6743,234,control,0,0,0,0,0,0,0,0,0,0,Canada,52,45+,free,Country,30,Light,Track 234,Hip-Hop,58,Artist 56,1654842,453479,15391,2026-06-02,2026-06-16
4414,5,5004,234,control,0,1,0,0,0,0,0,0,0,0,US,50,45+,premium,Electronic,106,Medium,Track 234,Hip-Hop,58,Artist 56,1654842,453479,15391,2026-06-02,2026-06-16
4413,5,5333,234,control,0,0,0,0,0,0,0,0,0,0,US,55,45+,premium,K-Pop,191,Medium,Track 234,Hip-Hop,58,Artist 56,1654842,453479,15391,2026-06-02,2026-06-16
4412,5,1090,234,control,0,1,1,0,0,0,0,1,0,0,Canada,51,45+,premium,Indie,121,Medium,Track 234,Hip-Hop,58,Artist 56,1654842,453479,15391,2026-06-02,2026-06-16
4411,5,8804,234,treatment,0,0,0,0,0,0,0,0,0,0,Japan,50,45+,free,K-Pop,280,Medium,Track 234,Hip-Hop,58,Artist 56,1654842,453479,15391,2026-06-02,2026-06-16
4410,5,2867,234,treatment,0,0,0,0,0,0,0,0,0,0,Germany,50,45+,premium,K-Pop,64,Light,Track 234,Hip-Hop,58,Artist 56,1654842,453479,15391,2026-06-02,2026-06-16
4409,5,7804,234,treatment,0,1,0,0,0,0,0,0,1,0,South Korea,41,35-44,free,K-Pop,179,Medium,Track 234,Hip-Hop,58,Artist 56,1654842,453479,15391,2026-06-02,2026-06-16
4408,5,6377,234,control,0,1,0,0,0,0,0,1,0,0,Mexico,36,35-44,free,Indie,212,Medium,Track 234,Hip-Hop,58,Artist 56,1654842,453479,15391,2026-06-02,2026-06-16
4407,5,7006,234,treatment,0,1,0,0,0,1,0,1,1,0,US,19,18-24,premium,Electronic,322,Heavy,Track 234,Hip-Hop,58,Artist 56,1654842,453479,15391,2026-06-02,2026-06-16
4406,5,834,234,treatment,0,0,0,0,0,0,0,0,0,0,Brazil,45,45+,premium,Indie,68,Light,Track 234,Hip-Hop,58,Artist 56,1654842,453479,15391,2026-06-02,2026-06-16
4405,5,4841,234,treatment,0,0,0,0,0,0,0,0,0,0,US,33,25-34,free,Rock,66,Light,Track 234,Hip-Hop,58,Artist 56,1654842,453479,15391,2026-06-02,2026-06-16
4404,5,1898,234,treatment,0,0,0,0,0,0,0,0,0,0,Germany,18,18-24,premium,K-Pop,734,Heavy,Track 234,Hip-Hop,58,Artist 56,1654842,453479,15391,2026-06-02,2026-06-16
4403,5,9013,234,treatment,1,0,0,0,0,0,0,0,0,0,UK,44,35-44,free,Hip-Hop,11,Light,Track 234,Hip-Hop,58,Artist 56,1654842,453479,15391,2026-06-02,2026-06-16
4402,5,8664,234,treatment,0,1,0,0,0,0,0,0,1,0,Japan,40,35-44,premium,R&B,783,Heavy,Track 234,Hip-Hop,58,Artist 56,1654842,453479,15391,2026-06-02,2026-06-16
4401,5,8190,234,control,0,0,0,0,0,0,0,0,0,0,South Korea,19,18-24,premium,Country,382,Heavy,Track 234,Hip-Hop,58,Artist 56,1654842,453479,15391,2026-06-02,2026-06-16
4400,5,7653,234,treatment,0,0,0,0,0,0,0,0,0,0,Germany,34,25-34,free,Indie,139,Medium,Track 234,Hip-Hop,58,Artist 56,1654842,453479,15391,2026-06-02,2026-06-16
4399,5,2599,234,control,0,0,0,0,0,0,0,0,0,0,UK,41,35-44,free,Indie,492,Heavy,Track 234,Hip-Hop,58,Artist 56,1654842,453479,15391,2026-06-02,2026-06-16
4398,5,579,234,control,0,1,0,0,0,0,0,1,0,0,Japan,53,45+,premium,Country,33,Light,Track 234,Hip-Hop,58,Artist 56,1654842,453479,15391,2026-06-02,2026-06-16
4397,5,8868,234,treatment,0,0,0,0,0,0,0,0,0,0,Brazil,42,35-44,free,K-Pop,63,Light,Track 234,Hip-Hop,58,Artist 56,1654842,453479,15391,2026-06-02,2026-06-16
4396,5,6658,234,treatment,0,0,0,0,0,0,0,0,0,0,Canada,42,35-44,free,Electronic,689,Heavy,Track 234,Hip-Hop,58,Artist 56,1654842,453479,15391,2026-06-02,2026-06-16
4395,5,4416,234,treatment,0,0,0,0,0,0,0,0,0,0,Japan,34,25-34,free,R&B,272,Medium,Track 234,Hip-Hop,58,Artist 56,1654842,453479,15391,2026-06-02,2026-06-16
4394,5,9697,234,treatment,0,0,0,0,0,0,0,0,0,0,Brazil,25,25-34,free,Electronic,167,Medium,Track 234,Hip-Hop,58,Artist 56,1654842,453479,15391,2026-06-02,2026-06-16
4393,5,3001,234,control,1,0,0,0,0,0,0,0,0,0,UK,48,45+,free,Hip-Hop,22,Light,Track 234,Hip-Hop,58,Artist 56,1654842,453479,15391,2026-06-02,2026-06-16
4392,5,564,234,control,0,0,0,0,0,0,0,0,0,0,Canada,38,35-44,free,R&B,107,Medium,Track 234,Hip-Hop,58,Artist 56,1654842,453479,15391,2026-06-02,2026-06-16
4391,5,1115,234,control,0,1,1,0,0,0,0,0,0,0,Japan,54,45+,premium,Electronic,172,Medium,Track 234,Hip-Hop,58,Artist 56,1654842,453479,15391,2026-06-02,2026-06-16
4390,5,5150,234,treatment,1,0,0,0,0,0,0,0,0,0,Mexico,25,25-34,free,Hip-Hop,205,Medium,Track 234,Hip-Hop,58,Artist 56,1654842,453479,15391,2026-06-02,2026-06-16
4389,5,9964,234,control,1,0,0,0,0,0,0,0,0,0,UK,50,45+,free,Hip-Hop,117,Medium,Track 234,Hip-Hop,58,Artist 56,1654842,453479,15391,2026-06-02,2026-06-16
4388,5,4500,234,treatment,0,0,0,0,0,0,0,0,0,0,Germany,33,25-34,free,R&B,44,Light,Track 234,Hip-Hop,58,Artist 56,1654842,453479,15391,2026-06-02,2026-06-16
4387,5,3078,234,treatment,0,0,0,0,0,0,0,0,0,0,UK,50,45+,free,R&B,258,Medium,Track 234,Hip-Hop,58,Artist 56,1654842,453479,15391,2026-06-02,2026-06-16
4386,5,8012,234,control,0,0,0,0,0,0,0,0,0,0,Germany,51,45+,free,K-Pop,228,Medium,Track 234,Hip-Hop,58,Artist 56,1654842,453479,15391,2026-06-02,2026-06-16
4385,5,9814,234,treatment,1,0,0,0,0,0,0,0,0,0,US,30,25-34,free,Hip-Hop,455,Heavy,Track 234,Hip-Hop,58,Artist 56,1654842,453479,15391,2026-06-02,2026-06-16
4384,5,8630,234,control,0,0,0,0,0,0,0,0,0,0,South Korea,34,25-34,free,Rock,74,Light,Track 234,Hip-Hop,58,Artist 56,1654842,453479,15391,2026-06-02,2026-06-16
4383,5,3027,234,treatment,0,0,0,0,0,0,0,0,0,0,Mexico,38,35-44,premium,R&B,179,Medium,Track 234,Hip-Hop,58,Artist 56,1654842,453479,15391,2026-06-02,2026-06-16
4382,5,5474,234,treatment,0,0,0,0,0,0,0,0,0,0,Mexico,50,45+,free,Indie,89,Light,Track 234,Hip-Hop,58,Artist 56,1654842,453479,15391,2026-06-02,2026-06-16
4381,5,7822,234,control,0,0,0,0,0,0,0,0,0,0,Japan,48,45+,premium,Rock,348,Heavy,Track 234,Hip-Hop,58,Artist 56,1654842,453479,15391,2026-06-02,2026-06-16
4380,5,6497,234,treatment,0,0,0,0,0,0,0,0,0,0,Japan,31,25-34,premium,R&B,402,Heavy,Track 234,Hip-Hop,58,Artist 56,1654842,453479,15391,2026-06-02,2026-06-16
4379,5,4314,234,control,0,1,0,0,0,0,0,0,0,0,South Korea,45,45+,premium,Country,217,Medium,Track 234,Hip-Hop,58,Artist 56,1654842,453479,15391,2026-06-02,2026-06-16
4378,5,3790,234,treatment,0,0,0,0,0,0,0,0,0,0,Mexico,19,18-24,free,Pop,546,Heavy,Track 234,Hip-Hop,58,Artist 56,1654842,453479,15391,2026-06-02,2026-06-16
4377,5,2293,234,control,0,0,0,0,0,0,0,0,0,0,Germany,42,35-44,free,Country,161,Medium,Track 234,Hip-Hop,58,Artist 56,1654842,453479,15391,2026-06-02,2026-06-16
4376,5,4482,234,treatment,0,0,0,0,0,0,0,0,0,0,South Korea,32,25-34,premium,Rock,197,Medium,Track 234,Hip-Hop,58,Artist 56,1654842,453479,15391,2026-06-02,2026-06-16
4375,5,2345,234,control,0,0,0,0,0,0,0,0,0,0,Brazil,20,18-24,premium,Pop,17,Light,Track 234,Hip-Hop,58,Artist 56,1654842,453479,15391,2026-06-02,2026-06-16
4374,5,4804,234,treatment,0,0,0,0,0,0,0,0,0,0,UK,20,18-24,free,Rock,73,Light,Track 234,Hip-Hop,58,Artist 56,1654842,453479,15391,2026-06-02,2026-06-16
4373,5,2121,234,control,0,1,0,0,0,0,0,0,1,1,Mexico,55,45+,premium,Pop,1656,Heavy,Track 234,Hip-Hop,58,Artist 56,1654842,453479,15391,2026-06-02,2026-06-16
4372,5,3806,234,treatment,0,0,0,0,0,0,0,0,0,0,Germany,38,35-44,free,Pop,248,Medium,Track 234,Hip-Hop,58,Artist 56,1654842,453479,15391,2026-06-02,2026-06-16
4371,5,4361,234,control,0,0,0,0,0,0,0,0,0,0,US,47,45+,free,Country,201,Medium,Track 234,Hip-Hop,58,Artist 56,1654842,453479,15391,2026-06-02,2026-06-16
4370,5,5091,234,control,0,0,0,0,0,0,0,0,0,0,Canada,22,18-24,premium,Electronic,24,Light,Track 234,Hip-Hop,58,Artist 56,1654842,453479,15391,2026-06-02,2026-06-16
4369,5,1538,234,control,0,0,0,0,0,0,0,0,0,0,Brazil,49,45+,premium,K-Pop,87,Light,Track 234,Hip-Hop,58,Artist 56,1654842,453479,15391,2026-06-02,2026-06-16
4368,5,1583,234,treatment,0,1,0,0,1,0,0,1,0,0,Japan,32,25-34,premium,Electronic,53,Light,Track 234,Hip-Hop,58,Artist 56,1654842,453479,15391,2026-06-02,2026-06-16
4367,5,7990,234,control,0,0,0,0,0,0,0,0,0,0,Germany,42,35-44,premium,Electronic,265,Medium,Track 234,Hip-Hop,58,Artist 56,1654842,453479,15391,2026-06-02,2026-06-16
4366,5,1954,234,control,0,0,0,0,0,0,0,0,0,0,Mexico,43,35-44,premium,Pop,77,Light,Track 234,Hip-Hop,58,Artist 56,1654842,453479,15391,2026-06-02,2026-06-16
4365,5,5888,234,treatment,1,0,0,0,0,0,0,0,0,0,Germany,26,25-34,premium,Hip-Hop,64,Light,Track 234,Hip-Hop,58,Artist 56,1654842,453479,15391,2026-06-02,2026-06-16
4364,5,8119,234,treatment,0,0,0,0,0,0,0,0,0,0,South Korea,44,35-44,premium,R&B,117,Medium,Track 234,Hip-Hop,58,Artist 56,1654842,453479,15391,2026-06-02,2026-06-16
4363,5,5978,234,control,0,1,0,0,0,0,0,0,1,1,Japan,28,25-34,free,Electronic,276,Medium,Track 234,Hip-Hop,58,Artist 56,1654842,453479,15391,2026-06-02,2026-06-16
4362,5,6782,234,treatment,0,0,0,0,0,0,0,0,0,0,South Korea,50,45+,premium,Pop,149,Medium,Track 234,Hip-Hop,58,Artist 56,1654842,453479,15391,2026-06-02,2026-06-16
4361,5,7691,234,control,0,0,0,0,0,0,0,0,0,0,US,30,25-34,premium,Indie,223,Medium,Track 234,Hip-Hop,58,Artist 56,1654842,453479,15391,2026-06-02,2026-06-16
4360,5,9833,234,control,0,0,0,0,0,0,0,0,0,0,UK,39,35-44,premium,R&B,94,Light,Track 234,Hip-Hop,58,Artist 56,1654842,453479,15391,2026-06-02,2026-06-16
4359,5,9512,234,treatment,0,0,0,0,0,0,0,0,0,0,Brazil,32,25-34,premium,Pop,53,Light,Track 234,Hip-Hop,58,Artist 56,1654842,453479,15391,2026-06-02,2026-06-16
4358,5,6897,234,control,0,0,0,0,0,0,0,0,0,0,Brazil,52,45+,premium,Electronic,72,Light,Track 234,Hip-Hop,58,Artist 56,1654842,453479,15391,2026-06-02,2026-06-16
4357,5,4336,234,control,0,0,0,0,0,0,0,0,0,0,Canada,22,18-24,free,Rock,77,Light,Track 234,Hip-Hop,58,Artist 56,1654842,453479,15391,2026-06-02,2026-06-16
4356,5,7627,234,control,0,0,0,0,0,0,0,0,0,0,US,51,45+,premium,Country,446,Heavy,Track 234,Hip-Hop,58,Artist 56,1654842,453479,15391,2026-06-02,2026-06-16
4355,5,3804,234,control,1,0,0,0,0,0,0,0,0,0,Canada,43,35-44,free,Hip-Hop,174,Medium,Track 234,Hip-Hop,58,Artist 56,1654842,453479,15391,2026-06-02,2026-06-16
4354,5,8450,234,treatment,1,0,0,0,0,0,0,0,0,0,Brazil,27,25-34,premium,Hip-Hop,206,Medium,Track 234,Hip-Hop,58,Artist 56,1654842,453479,15391,2026-06-02,2026-06-16
4353,5,5404,234,treatment,1,1,1,0,0,0,0,0,0,0,Germany,44,35-44,premium,Hip-Hop,162,Medium,Track 234,Hip-Hop,58,Artist 56,1654842,453479,15391,2026-06-02,2026-06-16
4352,5,8129,234,treatment,0,0,0,0,0,0,0,0,0,0,Germany,38,35-44,premium,R&B,123,Medium,Track 234,Hip-Hop,58,Artist 56,1654842,453479,15391,2026-06-02,2026-06-16
4351,5,2044,234,treatment,0,1,0,0,0,0,1,0,0,1,South Korea,47,45+,free,Electronic,172,Medium,Track 234,Hip-Hop,58,Artist 56,1654842,453479,15391,2026-06-02,2026-06-16
4350,5,7473,234,control,1,1,0,0,0,0,0,0,0,0,Canada,54,45+,premium,Hip-Hop,43,Light,Track 234,Hip-Hop,58,Artist 56,1654842,453479,15391,2026-06-02,2026-06-16
4349,5,1461,234,treatment,0,0,0,0,0,0,0,0,0,0,Germany,44,35-44,premium,Country,129,Medium,Track 234,Hip-Hop,58,Artist 56,1654842,453479,15391,2026-06-02,2026-06-16
